# Wavelengths(nm)	0.0V	0.1V	0.2V	0.30000000000000004V	0.4V	0.5V	0.6000000000000001V	0.7000000000000001V	0.8V	0.9V	1.0V	1.1V	1.2000000000000002V	1.3V	1.4000000000000001V	1.5V	1.6V	1.7000000000000002V	1.8V	1.9000000000000001V	2.0V	2.1V	2.2V	2.3000000000000003V	2.4000000000000004V	2.5V	2.6V	2.7V	2.8000000000000003V	2.9000000000000004V	3.0V	3.1V	3.2V	3.3000000000000003V	3.4000000000000004V	3.5V	3.6V	3.7V	3.8000000000000003V	3.9000000000000004V	4.0V	4.1000000000000005V	4.2V	4.3V	4.4V	4.5V	4.6000000000000005V	4.7V	4.800000000000001V	4.9V	5.0V
6.976096267884706776e+02	0.000000000000000000e+00	1.872428571428565647e+01	2.106482142857134932e+01	-1.404321428571427077e+01	1.404321428571427077e+01	-2.340535714285692848e+00	4.447017857142850517e+01	-4.915125000000000455e+01	-4.681071428571499382e+00	-1.170267857142857792e+01	2.340535714285715585e+01	4.681071428571419801e+01	-5.149178571428569740e+01	1.872428571428565647e+01	-6.553499999999996817e+01	-4.212964285714292600e+01	2.808642857142854155e+01	-2.574589285714284870e+01	-9.362142857142885077e+00	3.276749999999992724e+01	7.021607142857078543e+00	1.638374999999996362e+01	-2.340535714285692848e+00	-4.681071428571499382e+00	-9.362142857142885077e+00	7.021607142857078543e+00	4.212964285714281232e+01	4.915125000000000455e+01	-2.808642857142865523e+01	1.076646428571427805e+02	1.357510714285714357e+02	1.287294642857142435e+02	1.708591071428570558e+02	1.193673214285713584e+02	1.217078571428570513e+02	1.919239285714285188e+02	2.106482142857142890e+02	2.270319642857142526e+02	2.106482142857142890e+02	2.317130357142856383e+02	2.691616071428570649e+02	2.457562499999999091e+02	2.036266071428570967e+02	1.849023214285714403e+02	1.685185714285713630e+02	1.731996428571428623e+02	2.059671428571427896e+02	1.731996428571428623e+02	2.246914285714285597e+02	1.029835714285713948e+02	8.659982142857143117e+01
6.979495472106672196e+02	0.000000000000000000e+00	-1.404321428571427077e+01	-1.638374999999996362e+01	3.744857142857142662e+01	-2.574589285714284870e+01	1.170267857142857792e+01	-1.638374999999996362e+01	2.340535714285806534e+00	7.021607142857192230e+00	-1.872428571428565647e+01	-9.362142857142771390e+00	-2.574589285714284870e+01	4.212964285714292600e+01	-2.340535714285692848e+00	-1.170267857142857792e+01	-2.574589285714284870e+01	1.872428571428577015e+01	0.000000000000000000e+00	4.915125000000000455e+01	-7.021607142857135386e+01	7.021607142857192230e+00	-1.638374999999996362e+01	1.170267857142857792e+01	-4.681071428571385695e+00	-5.149178571428569740e+01	-2.106482142857134932e+01	-4.212964285714281232e+01	-1.872428571428565647e+01	7.723767857142865978e+01	3.744857142857142662e+01	8.894035714285712402e+01	1.942644642857143253e+02	1.451132142857143208e+02	1.076646428571428942e+02	1.825617857142857474e+02	1.614969642857142844e+02	2.387346428571428305e+02	1.849023214285714403e+02	2.036266071428572104e+02	2.083076785714285961e+02	2.410751785714286370e+02	2.223508928571428669e+02	2.387346428571428305e+02	2.059671428571429033e+02	1.849023214285714403e+02	1.685185714285714766e+02	2.246914285714285597e+02	1.708591071428571695e+02	1.263889285714285506e+02	1.942644642857143253e+02	1.193673214285714721e+02
6.982894226967750910e+02	0.000000000000000000e+00	-9.362142857142771390e+00	7.489714285714285325e+01	-2.340535714285692848e+00	9.362142857142862340e+01	-3.042696428571423439e+01	3.042696428571434808e+01	4.915125000000000455e+01	1.404321428571438446e+01	-2.808642857142854155e+01	5.617285714285719678e+01	3.042696428571434808e+01	4.681071428571431170e+01	-1.638374999999996362e+01	-4.915124999999989086e+01	-7.021607142857078543e+00	2.340535714285715585e+01	-4.212964285714281232e+01	-3.276749999999992724e+01	-3.042696428571423439e+01	-1.170267857142857792e+01	-2.106482142857134932e+01	7.021607142857192230e+00	7.021607142857192230e+00	-2.574589285714284870e+01	-2.106482142857134932e+01	8.191875000000004547e+01	-1.404321428571427077e+01	7.255660714285716040e+01	4.447017857142861885e+01	1.240483928571428578e+02	2.270319642857143663e+02	6.319446428571427532e+01	1.802212500000000546e+02	1.591564285714285916e+02	2.200103571428571740e+02	2.551183928571429078e+02	2.012860714285715176e+02	2.574589285714286007e+02	2.012860714285715176e+02	2.223508928571428669e+02	2.059671428571429033e+02	1.966050000000000182e+02	1.638375000000000909e+02	1.497942857142857065e+02	1.966050000000000182e+02	2.176698214285714812e+02	1.966050000000000182e+02	1.357510714285714357e+02	1.708591071428571695e+02	1.521348214285715130e+02
6.986292532329088090e+02	0.000000000000000000e+00	-5.617285714285719678e+01	-5.149178571428569740e+01	-2.340535714285692848e+00	-3.042696428571423439e+01	-1.638374999999996362e+01	-2.106482142857146300e+01	2.340535714285692848e+00	0.000000000000000000e+00	-3.978910714285711947e+01	9.362142857142885077e+00	4.681071428571431170e+01	9.362142857142885077e+00	-3.042696428571423439e+01	-3.276750000000004093e+01	-2.808642857142854155e+01	2.574589285714284870e+01	2.340535714285692848e+00	-3.744857142857142662e+01	2.808642857142854155e+01	4.681071428571385695e+00	-9.128089285714281687e+01	-9.362142857142885077e+00	7.021607142857192230e+00	-2.340535714285715585e+01	-7.723767857142854609e+01	-2.340535714285715585e+01	1.170267857142857792e+01	4.212964285714281232e+01	6.787553571428566102e+01	3.978910714285711947e+01	9.830250000000000909e+01	1.240483928571428578e+02	1.497942857142857065e+02	1.497942857142857065e+02	7.723767857142854609e+01	1.731996428571428623e+02	2.129887499999999818e+02	1.591564285714285916e+02	2.059671428571429033e+02	2.246914285714285597e+02	2.480967857142857156e+02	1.357510714285714357e+02	1.076646428571428942e+02	1.895833928571428260e+02	1.287294642857142435e+02	1.521348214285713993e+02	1.310700000000000500e+02	1.193673214285714721e+02	1.006430357142857019e+02	9.128089285714281687e+01
6.989690388051834589e+02	0.000000000000000000e+00	-1.872428571428565647e+01	-6.319446428571427532e+01	1.170267857142857792e+01	-2.340535714285692848e+00	-2.106482142857134932e+01	0.000000000000000000e+00	6.085392857142858247e+01	-9.362142857142771390e+00	2.574589285714284870e+01	-3.042696428571423439e+01	-7.021607142857078543e+00	8.425928571428573832e+01	-1.170267857142857792e+01	5.383232142857150393e+01	5.149178571428569740e+01	5.383232142857150393e+01	2.808642857142865523e+01	-3.276749999999992724e+01	2.340535714285715585e+01	3.042696428571434808e+01	4.915125000000000455e+01	-2.340535714285692848e+00	3.978910714285723316e+01	3.510803571428573377e+01	-3.978910714285711947e+01	-3.276749999999992724e+01	2.106482142857146300e+01	1.404321428571438446e+01	7.489714285714285325e+01	1.006430357142857019e+02	9.362142857142862340e+01	1.404321428571429351e+02	1.427726785714286279e+02	1.989455357142857110e+02	2.129887499999999818e+02	2.574589285714286007e+02	1.872428571428571331e+02	1.825617857142857474e+02	2.621399999999999864e+02	2.363941071428571377e+02	1.825617857142857474e+02	2.059671428571429033e+02	1.685185714285714766e+02	2.059671428571429033e+02	2.059671428571429033e+02	1.544753571428572059e+02	1.966050000000000182e+02	1.568158928571428987e+02	1.404321428571429351e+02	1.404321428571429351e+02
6.993087793997136714e+02	0.000000000000000000e+00	3.510803571428573377e+01	3.276749999999992724e+01	3.978910714285711947e+01	1.170267857142857792e+01	3.510803571428573377e+01	2.106482142857146300e+01	1.872428571428565647e+01	1.638374999999996362e+01	2.106482142857146300e+01	-3.744857142857142662e+01	1.638374999999996362e+01	7.021607142857078543e+00	9.596196428571431625e+01	4.915125000000000455e+01	5.617285714285708309e+01	2.574589285714284870e+01	1.404321428571427077e+01	-7.021607142857192230e+00	-3.978910714285711947e+01	-2.574589285714284870e+01	3.276749999999992724e+01	2.106482142857146300e+01	6.787553571428566102e+01	-1.872428571428577015e+01	8.659982142857143117e+01	-1.404321428571427077e+01	7.957821428571423894e+01	0.000000000000000000e+00	6.787553571428566102e+01	5.617285714285708309e+01	1.334105357142856292e+02	1.591564285714285916e+02	1.989455357142857110e+02	1.123457142857142799e+02	2.012860714285714039e+02	2.153292857142856747e+02	1.708591071428571695e+02	1.661780357142856701e+02	2.200103571428570604e+02	2.059671428571427896e+02	2.527778571428571013e+02	1.474537500000000136e+02	1.708591071428571695e+02	2.059671428571427896e+02	1.802212499999999409e+02	1.685185714285713630e+02	1.497942857142857065e+02	1.755401785714285552e+02	1.451132142857142071e+02	1.614969642857142844e+02
6.996484750026141910e+02	0.000000000000000000e+00	-3.510803571428562009e+01	2.574589285714284870e+01	-1.404321428571427077e+01	-7.255660714285704671e+01	-3.276749999999992724e+01	-2.340535714285692848e+00	-7.021607142857078543e+00	-2.106482142857134932e+01	-2.106482142857134932e+01	-9.362142857142771390e+00	-2.106482142857134932e+01	-7.021607142857078543e+00	-2.340535714285704216e+01	1.170267857142857792e+01	-7.021607142857135386e+01	-1.404321428571427077e+01	-8.659982142857143117e+01	-1.170267857142857792e+01	-3.744857142857142662e+01	-4.681071428571419801e+01	9.362142857142885077e+00	-7.723767857142854609e+01	0.000000000000000000e+00	-3.276749999999992724e+01	-5.383232142857139024e+01	1.404321428571427077e+01	3.042696428571434808e+01	-1.170267857142857792e+01	6.319446428571427532e+01	5.149178571428581108e+01	1.778807142857143617e+02	1.287294642857143572e+02	8.659982142857143117e+01	1.334105357142857429e+02	7.957821428571435263e+01	1.334105357142857429e+02	1.544753571428572059e+02	1.451132142857143208e+02	1.263889285714286643e+02	2.106482142857142890e+02	1.825617857142857474e+02	1.334105357142857429e+02	1.146862500000000864e+02	1.193673214285714721e+02	1.614969642857142844e+02	1.170267857142857792e+02	1.685185714285714766e+02	1.100051785714285870e+02	9.830250000000000909e+01	6.319446428571427532e+01
6.999881256000001031e+02	0.000000000000000000e+00	-2.340535714285715585e+01	-9.128089285714293055e+01	2.574589285714284870e+01	7.021607142857078543e+00	-1.638375000000007731e+01	-9.362142857142885077e+00	-5.851339285714288962e+01	-7.255660714285716040e+01	9.362142857142771390e+00	-1.638375000000007731e+01	1.404321428571427077e+01	-3.042696428571434808e+01	-5.617285714285719678e+01	-2.106482142857146300e+01	2.106482142857134932e+01	-5.383232142857150393e+01	-8.659982142857143117e+01	7.021607142857078543e+00	-7.489714285714285325e+01	-9.362142857142885077e+00	-5.617285714285719678e+01	-3.510803571428573377e+01	-2.340535714285715585e+01	-3.510803571428573377e+01	-1.638375000000007731e+01	3.978910714285711947e+01	3.744857142857142662e+01	3.042696428571423439e+01	4.915125000000000455e+01	7.723767857142854609e+01	3.276749999999992724e+01	1.076646428571427805e+02	7.957821428571423894e+01	1.100051785714284733e+02	1.380916071428571286e+02	1.100051785714284733e+02	1.614969642857141707e+02	1.942644642857142117e+02	1.942644642857142117e+02	1.006430357142857019e+02	1.497942857142857065e+02	9.596196428571420256e+01	1.919239285714285188e+02	1.591564285714284779e+02	1.568158928571427850e+02	1.521348214285713993e+02	1.661780357142856701e+02	1.193673214285713584e+02	1.287294642857142435e+02	7.255660714285704671e+01
7.003277311779858110e+02	0.000000000000000000e+00	1.872428571428577015e+01	-2.106482142857146300e+01	2.106482142857146300e+01	4.447017857142861885e+01	2.106482142857146300e+01	-1.638374999999996362e+01	4.681071428571499382e+00	-2.340535714285692848e+00	5.383232142857139024e+01	1.872428571428577015e+01	-3.042696428571423439e+01	-9.362142857142885077e+00	-1.170267857142857792e+01	-9.362142857142885077e+00	3.510803571428573377e+01	-2.340535714285715585e+01	-2.340535714285692848e+00	-9.362142857142885077e+00	2.106482142857146300e+01	2.340535714285692848e+00	-2.340535714285715585e+01	3.744857142857142662e+01	-4.447017857142850517e+01	2.106482142857146300e+01	9.362142857142885077e+00	2.340535714285692848e+00	4.681071428571499382e+00	1.170267857142857792e+01	2.808642857142854155e+01	1.521348214285713993e+02	1.170267857142857792e+01	1.263889285714285506e+02	1.240483928571428578e+02	1.521348214285713993e+02	1.895833928571428260e+02	1.755401785714285552e+02	2.106482142857142890e+02	2.363941071428571377e+02	1.380916071428571286e+02	1.638374999999999773e+02	1.685185714285714766e+02	2.363941071428571377e+02	1.661780357142856701e+02	2.036266071428570967e+02	2.340535714285714448e+02	1.568158928571428987e+02	1.872428571428571331e+02	1.100051785714285870e+02	1.614969642857142844e+02	1.100051785714285870e+02
7.006672917226864001e+02	0.000000000000000000e+00	-4.681071428571385695e+00	7.255660714285716040e+01	7.021607142857192230e+00	1.404321428571427077e+01	5.851339285714288962e+01	1.170267857142857792e+01	2.340535714285692848e+00	-1.638374999999996362e+01	2.808642857142854155e+01	5.383232142857139024e+01	-4.212964285714281232e+01	7.255660714285716040e+01	-2.340535714285692848e+00	-1.638374999999996362e+01	-2.574589285714284870e+01	-3.510803571428573377e+01	-1.170267857142857792e+01	4.447017857142861885e+01	4.681071428571431170e+01	-3.744857142857142662e+01	-1.170267857142857792e+01	6.553499999999996817e+01	-1.404321428571427077e+01	-1.638374999999996362e+01	4.447017857142861885e+01	-1.170267857142857792e+01	1.334105357142857429e+02	1.029835714285713948e+02	8.894035714285712402e+01	1.076646428571428942e+02	2.176698214285714812e+02	8.425928571428573832e+01	9.362142857142862340e+01	7.957821428571435263e+01	1.544753571428572059e+02	1.849023214285714403e+02	2.457562500000000227e+02	2.293725000000000591e+02	2.200103571428571740e+02	3.346966071428571468e+02	2.153292857142856747e+02	1.287294642857142435e+02	7.021607142857146755e+01	1.521348214285713993e+02	1.849023214285714403e+02	1.544753571428572059e+02	1.778807142857142480e+02	1.638374999999999773e+02	1.661780357142857838e+02	1.451132142857143208e+02
7.010068072202167286e+02	0.000000000000000000e+00	-7.723767857142854609e+01	-3.276749999999992724e+01	-4.681071428571385695e+00	-9.362142857142771390e+00	4.681071428571431170e+01	-7.723767857142854609e+01	-5.149178571428569740e+01	-3.744857142857142662e+01	4.212964285714292600e+01	-1.872428571428565647e+01	2.340535714285715585e+01	1.404321428571427077e+01	-9.362142857142771390e+00	-2.574589285714284870e+01	-9.362142857142771390e+00	-3.978910714285711947e+01	-1.380916071428570717e+02	-3.978910714285711947e+01	2.340535714285806534e+00	3.510803571428573377e+01	7.021607142857192230e+00	-3.978910714285711947e+01	-4.212964285714281232e+01	-4.915125000000000455e+01	-7.957821428571423894e+01	-5.149178571428569740e+01	4.681071428571499382e+00	-2.340535714285704216e+01	7.489714285714285325e+01	1.170267857142857792e+01	7.255660714285716040e+01	9.362142857142862340e+01	2.106482142857142890e+02	4.681071428571431170e+01	1.614969642857142844e+02	1.334105357142857429e+02	1.263889285714286643e+02	1.427726785714286279e+02	1.544753571428572059e+02	2.153292857142857883e+02	1.966050000000000182e+02	1.731996428571428623e+02	1.053241071428572013e+02	1.427726785714286279e+02	1.755401785714285552e+02	8.894035714285712402e+01	1.497942857142857065e+02	1.053241071428572013e+02	6.085392857142858247e+01	8.425928571428573832e+01
7.013462776566911998e+02	0.000000000000000000e+00	4.681071428571499382e+00	2.106482142857146300e+01	2.808642857142854155e+01	-3.744857142857142662e+01	1.170267857142857792e+01	-9.362142857142885077e+00	2.106482142857146300e+01	3.276750000000004093e+01	-3.042696428571423439e+01	3.978910714285711947e+01	0.000000000000000000e+00	-1.170267857142857792e+01	0.000000000000000000e+00	4.447017857142861885e+01	3.744857142857142662e+01	2.340535714285715585e+01	-6.085392857142858247e+01	-6.787553571428566102e+01	-1.170267857142857792e+01	-4.681071428571431170e+01	-5.383232142857139024e+01	1.170267857142857792e+01	2.340535714285715585e+01	-3.978910714285711947e+01	1.170267857142857792e+01	1.287294642857142435e+02	3.744857142857142662e+01	3.978910714285711947e+01	1.287294642857142435e+02	2.340535714285692848e+00	9.128089285714281687e+01	1.029835714285713948e+02	9.596196428571431625e+01	1.123457142857142799e+02	1.146862499999999727e+02	2.036266071428570967e+02	1.825617857142857474e+02	1.942644642857143253e+02	1.404321428571428214e+02	2.200103571428571740e+02	1.942644642857143253e+02	2.153292857142856747e+02	1.497942857142857065e+02	1.451132142857143208e+02	1.334105357142857429e+02	9.362142857142862340e+01	2.012860714285714039e+02	1.521348214285713993e+02	1.240483928571428578e+02	1.334105357142857429e+02
7.016857030182251265e+02	0.000000000000000000e+00	-1.872428571428565647e+01	-2.808642857142854155e+01	9.362142857142885077e+00	7.021607142857192230e+00	2.106482142857146300e+01	4.681071428571499382e+00	2.340535714285692848e+00	-2.574589285714284870e+01	-3.510803571428573377e+01	-9.830250000000000909e+01	-5.851339285714277594e+01	0.000000000000000000e+00	7.021607142857192230e+00	-3.510803571428573377e+01	-7.021607142857078543e+00	-3.744857142857142662e+01	-2.106482142857134932e+01	5.617285714285719678e+01	3.978910714285711947e+01	1.170267857142857792e+01	2.340535714285692848e+00	3.510803571428573377e+01	-9.362142857142771390e+00	3.042696428571434808e+01	4.447017857142861885e+01	5.149178571428569740e+01	-7.021607142857078543e+00	6.553500000000008185e+01	7.021607142857146755e+01	6.319446428571427532e+01	8.659982142857143117e+01	9.830250000000000909e+01	1.006430357142857019e+02	1.427726785714286279e+02	1.638374999999999773e+02	1.989455357142857110e+02	2.106482142857142890e+02	1.334105357142857429e+02	1.708591071428571695e+02	2.480967857142857156e+02	1.966050000000000182e+02	1.474537500000000136e+02	1.802212500000000546e+02	1.849023214285714403e+02	1.146862499999999727e+02	1.334105357142857429e+02	9.830250000000000909e+01	1.029835714285713948e+02	8.659982142857143117e+01	1.427726785714286279e+02
7.020250832909327983e+02	0.000000000000000000e+00	-4.681071428571499382e+00	-4.915125000000000455e+01	2.340535714285704216e+01	-2.340535714285806534e+00	-6.319446428571438901e+01	-3.276750000000004093e+01	-1.638375000000007731e+01	-4.915125000000000455e+01	-9.362142857142885077e+00	-4.681071428571499382e+00	-1.404321428571438446e+01	-1.170267857142857792e+01	3.978910714285711947e+01	-2.106482142857146300e+01	-4.681071428571499382e+00	1.170267857142846424e+01	4.681071428571385695e+00	5.149178571428569740e+01	-2.340535714285715585e+01	-1.170267857142857792e+01	-5.383232142857150393e+01	1.638374999999996362e+01	-7.957821428571435263e+01	-6.787553571428577470e+01	3.744857142857142662e+01	-3.510803571428573377e+01	2.106482142857134932e+01	4.681071428571419801e+01	5.617285714285708309e+01	3.978910714285711947e+01	7.255660714285704671e+01	8.894035714285712402e+01	7.021607142857135386e+01	1.217078571428570513e+02	1.474537499999999000e+02	2.223508928571427532e+02	1.638374999999999773e+02	1.029835714285713948e+02	1.638374999999999773e+02	7.489714285714285325e+01	1.497942857142857065e+02	1.451132142857142071e+02	1.357510714285713220e+02	1.263889285714285506e+02	1.053241071428570876e+02	1.100051785714284733e+02	2.059671428571427896e+02	1.146862499999999727e+02	7.021607142857135386e+01	1.053241071428570876e+02
7.023644184609294143e+02	0.000000000000000000e+00	-1.404321428571427077e+01	-2.340535714285715585e+01	-7.021607142857078543e+00	-7.021607142857078543e+00	-5.617285714285708309e+01	-8.425928571428573832e+01	-9.596196428571431625e+01	9.362142857142885077e+00	-1.638374999999996362e+01	-3.042696428571423439e+01	-3.042696428571423439e+01	-6.787553571428566102e+01	-2.808642857142854155e+01	-5.851339285714288962e+01	9.362142857142885077e+00	-7.957821428571423894e+01	-1.404321428571427077e+01	3.510803571428573377e+01	-2.808642857142854155e+01	-8.659982142857143117e+01	-6.553499999999996817e+01	-6.553499999999996817e+01	-9.830250000000000909e+01	2.574589285714284870e+01	-8.894035714285712402e+01	-1.404321428571427077e+01	-2.340535714285692848e+00	0.000000000000000000e+00	9.362142857142885077e+00	4.681071428571385695e+00	-2.340535714285715585e+01	2.574589285714284870e+01	8.191875000000004547e+01	1.263889285714285506e+02	5.617285714285719678e+01	1.100051785714285870e+02	1.310700000000000500e+02	1.451132142857143208e+02	7.723767857142854609e+01	1.263889285714285506e+02	2.106482142857142890e+02	9.362142857142862340e+01	1.825617857142857474e+02	1.170267857142857792e+02	1.240483928571428578e+02	1.053241071428572013e+02	9.830250000000000909e+01	6.553499999999996817e+01	1.614969642857142844e+02	8.425928571428573832e+01
7.027037085143297190e+02	0.000000000000000000e+00	-7.723767857142865978e+01	-2.106482142857146300e+01	-2.106482142857146300e+01	-2.106482142857146300e+01	4.681071428571385695e+00	-2.106482142857146300e+01	-3.744857142857142662e+01	-5.149178571428581108e+01	-2.574589285714284870e+01	2.340535714285704216e+01	-3.042696428571434808e+01	-3.042696428571434808e+01	2.574589285714284870e+01	-3.276750000000004093e+01	-3.510803571428573377e+01	-5.617285714285719678e+01	-5.617285714285719678e+01	-7.021607142857192230e+00	-4.681071428571499382e+00	-2.340535714285806534e+00	2.574589285714284870e+01	-1.638375000000007731e+01	-4.681071428571431170e+01	-2.574589285714284870e+01	3.042696428571423439e+01	1.404321428571427077e+01	2.340535714285692848e+00	1.404321428571427077e+01	3.276749999999992724e+01	6.787553571428566102e+01	5.617285714285708309e+01	8.425928571428562464e+01	9.362142857142850971e+01	7.489714285714285325e+01	1.217078571428570513e+02	1.404321428571428214e+02	1.287294642857142435e+02	1.521348214285713993e+02	8.894035714285712402e+01	4.915125000000000455e+01	1.731996428571427487e+02	1.170267857142856656e+02	1.638374999999999773e+02	1.123457142857142799e+02	1.568158928571427850e+02	1.474537499999999000e+02	1.240483928571428578e+02	7.255660714285704671e+01	1.170267857142856656e+02	1.872428571428565647e+01
7.030429534372482294e+02	0.000000000000000000e+00	4.212964285714281232e+01	-1.872428571428577015e+01	-2.574589285714296238e+01	9.362142857142771390e+00	3.276749999999992724e+01	1.170267857142857792e+01	2.106482142857134932e+01	2.808642857142854155e+01	2.340535714285704216e+01	1.872428571428565647e+01	1.638374999999996362e+01	2.106482142857134932e+01	-9.362142857142885077e+00	1.638374999999996362e+01	3.978910714285711947e+01	1.170267857142857792e+01	-1.872428571428577015e+01	4.681071428571419801e+01	1.638374999999996362e+01	-2.340535714285806534e+00	1.404321428571427077e+01	2.808642857142854155e+01	-3.744857142857142662e+01	3.510803571428562009e+01	4.681071428571419801e+01	-9.362142857142885077e+00	6.319446428571427532e+01	1.872428571428565647e+01	8.191874999999993179e+01	7.489714285714285325e+01	6.319446428571427532e+01	1.521348214285713993e+02	1.053241071428570876e+02	1.029835714285713948e+02	1.380916071428571286e+02	1.802212499999999409e+02	2.363941071428571377e+02	1.591564285714284779e+02	1.942644642857142117e+02	2.059671428571427896e+02	2.012860714285714039e+02	1.755401785714285552e+02	1.170267857142856656e+02	1.731996428571427487e+02	1.755401785714285552e+02	1.474537499999999000e+02	1.778807142857142480e+02	1.170267857142856656e+02	1.170267857142856656e+02	6.553499999999996817e+01
7.033821532158000309e+02	0.000000000000000000e+00	1.404321428571427077e+01	2.340535714285692848e+00	-4.681071428571385695e+00	-6.787553571428566102e+01	-2.106482142857146300e+01	7.021607142857192230e+00	-4.447017857142861885e+01	-3.042696428571423439e+01	4.681071428571431170e+01	-3.276750000000004093e+01	-6.085392857142858247e+01	-5.617285714285719678e+01	-7.489714285714285325e+01	-1.404321428571427077e+01	9.362142857142885077e+00	-9.362142857142885077e+00	-2.106482142857146300e+01	-9.362142857142885077e+00	-1.872428571428565647e+01	9.362142857142885077e+00	-6.085392857142858247e+01	-2.340535714285715585e+01	-3.510803571428573377e+01	2.574589285714284870e+01	-2.808642857142854155e+01	2.574589285714284870e+01	-1.638374999999996362e+01	5.383232142857139024e+01	2.340535714285715585e+01	1.053241071428570876e+02	9.128089285714281687e+01	1.357510714285714357e+02	9.830250000000000909e+01	6.553499999999996817e+01	1.357510714285714357e+02	1.427726785714285143e+02	1.357510714285714357e+02	9.362142857142850971e+01	1.287294642857142435e+02	1.006430357142857019e+02	1.334105357142857429e+02	1.568158928571428987e+02	1.100051785714285870e+02	1.380916071428571286e+02	1.614969642857142844e+02	1.334105357142857429e+02	8.191875000000004547e+01	7.021607142857146755e+01	1.287294642857142435e+02	2.808642857142854155e+01
7.037213078360998679e+02	0.000000000000000000e+00	9.362142857142771390e+00	7.021607142857135386e+01	3.978910714285711947e+01	5.149178571428569740e+01	3.276749999999992724e+01	1.872428571428565647e+01	-9.362142857142885077e+00	-3.276750000000004093e+01	2.340535714285715585e+01	3.744857142857142662e+01	-1.404321428571438446e+01	-7.021607142857192230e+00	2.340535714285715585e+01	-6.553500000000008185e+01	1.170267857142857792e+01	5.851339285714277594e+01	2.808642857142854155e+01	2.808642857142854155e+01	6.787553571428566102e+01	3.276749999999992724e+01	5.617285714285708309e+01	6.553499999999996817e+01	2.340535714285692848e+00	2.808642857142854155e+01	7.255660714285704671e+01	4.212964285714281232e+01	7.255660714285704671e+01	2.808642857142854155e+01	6.085392857142846879e+01	4.212964285714281232e+01	1.006430357142857019e+02	1.334105357142856292e+02	1.146862499999999727e+02	1.497942857142857065e+02	1.895833928571428260e+02	1.731996428571428623e+02	1.942644642857142117e+02	1.638374999999999773e+02	2.644805357142856792e+02	2.223508928571427532e+02	2.668210714285713721e+02	1.661780357142856701e+02	1.895833928571428260e+02	1.334105357142856292e+02	1.895833928571428260e+02	1.661780357142856701e+02	2.083076785714284824e+02	1.427726785714285143e+02	9.128089285714281687e+01	1.100051785714284733e+02
7.040604172842624848e+02	0.000000000000000000e+00	-4.447017857142850517e+01	-4.681071428571431170e+01	-1.872428571428565647e+01	7.021607142857192230e+00	-2.808642857142854155e+01	-9.362142857142885077e+00	-1.170267857142857792e+01	1.170267857142857792e+01	-1.170267857142857792e+01	-4.915125000000000455e+01	-6.787553571428566102e+01	-6.553499999999996817e+01	-4.681071428571385695e+00	-4.212964285714281232e+01	-5.383232142857139024e+01	-3.978910714285711947e+01	2.340535714285715585e+01	-4.212964285714281232e+01	-2.106482142857134932e+01	-2.340535714285715585e+01	1.638374999999996362e+01	-6.319446428571427532e+01	-5.617285714285708309e+01	-8.894035714285712402e+01	1.638374999999996362e+01	-3.042696428571423439e+01	-1.404321428571427077e+01	4.681071428571499382e+00	9.362142857142885077e+00	7.723767857142854609e+01	3.978910714285711947e+01	6.319446428571427532e+01	8.894035714285712402e+01	9.830250000000000909e+01	7.255660714285716040e+01	8.191875000000004547e+01	2.059671428571429033e+02	1.638374999999999773e+02	1.966050000000000182e+02	1.802212500000000546e+02	1.778807142857142480e+02	1.334105357142857429e+02	1.755401785714285552e+02	1.497942857142857065e+02	1.357510714285714357e+02	1.497942857142857065e+02	6.319446428571427532e+01	5.851339285714288962e+01	7.255660714285716040e+01	9.596196428571431625e+01
7.043994815464026260e+02	0.000000000000000000e+00	5.149178571428569740e+01	2.574589285714284870e+01	2.808642857142854155e+01	1.638374999999996362e+01	-1.170267857142857792e+01	7.255660714285716040e+01	4.447017857142861885e+01	6.787553571428566102e+01	7.021607142857192230e+00	-2.574589285714284870e+01	0.000000000000000000e+00	9.362142857142885077e+00	4.212964285714281232e+01	2.340535714285692848e+00	-5.149178571428569740e+01	-7.021607142857192230e+00	6.553499999999996817e+01	2.340535714285692848e+00	3.276750000000004093e+01	5.383232142857139024e+01	-1.170267857142857792e+01	-1.170267857142857792e+01	6.085392857142858247e+01	1.170267857142857792e+01	-5.383232142857139024e+01	-7.021607142857192230e+00	9.596196428571431625e+01	3.978910714285711947e+01	4.681071428571431170e+01	1.053241071428570876e+02	4.447017857142861885e+01	8.659982142857143117e+01	1.193673214285714721e+02	1.263889285714285506e+02	1.544753571428570922e+02	1.334105357142857429e+02	1.638374999999999773e+02	1.755401785714285552e+02	1.825617857142857474e+02	1.708591071428571695e+02	1.708591071428571695e+02	1.334105357142857429e+02	1.240483928571428578e+02	1.638374999999999773e+02	1.427726785714285143e+02	1.778807142857142480e+02	2.223508928571428669e+02	1.731996428571428623e+02	1.334105357142857429e+02	1.076646428571428942e+02
